Word,Lemma,POS,# Occurrences
手伝い,手伝い,Noun,23
第,第,Prefix,23
犯行,犯行,Noun,23
ついに,遂に,Adverb,23
足,足,Noun,23
訊い,聞く,Verb,23
がっ,がる,Suffix,23
とけ,とく,Auxiliary Verb,23
おけ,置く,Verb,23
てー,て,Particle,23
イヤ,イヤー-ear,Noun,23
回復,回復,Noun,23
ハッキリ,はっきり,Adverb,23
クソ,糞,Prefix,23
さま,様,Suffix,23
久々,久々,Noun,23
空い,空く,Verb,23
狙わ,狙う,Verb,23
頼ん,頼む,Verb,23
高い,高い,い-Adjective,23
ぞー,ぞ,Particle,23
Ｘ,,Noun,23
うー,うー,Interjection,23
自宅,自宅,Noun,23
ユー,ユー-you,Noun,23
おいしい,美味しい,い-Adjective,23
文字,文字,Noun,23
結婚,結婚,Noun,23
さて,扠,Conjunction,22
系,系,Suffix,22
道,道,Noun,22
かー,か,Particle,22
失礼,失礼,Noun,22
あぁ,ああ,Interjection,22
忙しい,忙しい,い-Adjective,22
売り場,売り場,Noun,22
筈,筈,Noun,22
住ん,住む,Verb,22
午後,午後,Noun,22
偶然,偶然,Noun,22
色んな,色んな,Adnominal,22
晴れる,晴れる,Verb,22
こっ,此処,Pronoun,22
頼り,頼り,Noun,22
離れ,離れる,Verb,22
もっ,持つ,Verb,22
ふ,不,Prefix,22
危険,危険,Noun,22
勇気,勇気,Noun,22
本人,本人,Noun,22
タイプ,タイプ-type,Noun,22
フリ,振り,Noun,22
続け,続ける,Verb,22
野郎,野郎,Noun,22
たまに,偶に,Adverb,22
服,服,Noun,22
捕まっ,捕まる,Verb,22
中間,中間,Noun,22
山,山,Noun,22
愛,愛,Noun,22
やはり,矢張り,Adverb,22
柏木,カシワギ,Noun,22
１０,テン-ten,Noun,22
火,火,Noun,22
微笑ん,微笑む,Verb,22
名,名,Noun,21
紹介,紹介,Noun,21
お袋,御袋,Noun,21
しゃ,社,Noun,21
迎え,迎える,Verb,21
諸岡,モロオカ,Noun,21
わざわざ,態々,Adverb,21
オ,御,Prefix,21
ふうん,ふん,Interjection,21
肩,肩,Noun,21
危ない,危ない,い-Adjective,21
捜し,探す,Verb,21
はっきり,はっきり,Adverb,21
繋がっ,繋がる,Verb,21
うるさい,煩い,い-Adjective,21
身,身,Noun,21
なかなか,中々,Adverb,21
原因,原因,Noun,21
しっかり,確り,Adverb,21
映像,映像,Noun,21
共,共,Suffix,21
平和,平和,Noun,21
ほのか,仄か,な-Adjective,21
つか,付く,Verb,21
話す,話す,Verb,21
守る,守る,Verb,21
もらい,貰う,Verb,21
一生,一生,Noun,21
ゆっくり,ゆっくり,Adverb,21
そば,側,Noun,21
だろー,だ,Auxiliary Verb,21
若い,若い,い-Adjective,21
員,員,Suffix,21
もらえ,貰う,Verb,21
汗,汗,Noun,21
粉,粉,Noun,21
さすが,流石,Adverb,21
信頼,信頼,Noun,21
あまり,余り,Adverb,21
書か,書く,Verb,21
たくさん,沢山,Adverb,21
救済,救済,Noun,21
試合,試合,Noun,21
苦笑い,苦笑い,Noun,21
フフ,ふふ,Interjection,20
運命,運命,Noun,20
娘,娘,Noun,20
ぃ,ぃ,Auxiliary Symbol,20
悪,悪い,い-Adjective,20
氏,氏,Suffix,20
地元,地元,Noun,20
いっしょ,一緒,Noun,20
行こ,行く,Verb,20
簡単,簡単,な-Adjective,20
やけ,焼け,Noun,20
コラ,こら,Interjection,20
彼氏,彼氏,Noun,20
不明,不明,Noun,20
現場,現場,Noun,20
乗っ,乗る,Verb,20
イイ,良い,い-Adjective,20
出す,出す,Verb,20
夫,夫,Noun,20
多く,多く,Noun,20
今夜,今夜,Noun,20
行動,行動,Noun,20
違い,違い,Noun,20
怪しい,怪しい,い-Adjective,20
時々,時々,Noun,20
だらけ,だらけ,Suffix,20
芽生え,芽生え,Noun,20
無し,無し,Noun,20
失踪,失踪,Noun,20
倒れ,倒れる,Verb,20
てろ,てる,Auxiliary Verb,20
チェック,チェック-check,Noun,20
救出,救出,Noun,20
騒ぎ,騒ぐ,Verb,20
遠く,遠い,い-Adjective,20
終え,終える,Verb,20
水着,水着,Noun,20
困る,困る,Verb,20
適当,適当,Noun,20
胸,胸,Noun,20
足り,足りる,Verb,20
懸命,懸命,な-Adjective,20
のぉ,の,Particle,20
動き,動き,Noun,20
委員,委員,Noun,20
活動,活動,Noun,20
涙,涙,Noun,20
片付け,片付ける,Verb,20
部員,部員,Noun,20
しまう,仕舞う,Verb,19
なーん,何,Pronoun,19
見つめ,見詰める,Verb,19
同士,同士,Suffix,19
食っ,食う,Verb,19
発表,発表,Noun,19
村,村,Noun,19
使わ,使う,Verb,19
落ち着い,落ち着く,Verb,19
帰れ,返る,Verb,19
助かっ,助かる,Verb,19
盛り上がっ,盛り上がる,Verb,19
そもそも,抑,Noun,19
よる,因る,Verb,19
事情,事情,Noun,19
影響,影響,Noun,19
証拠,証拠,Noun,19
上がっ,上がる,Verb,19
確認,確認,Noun,19
まるで,丸で,Adverb,19
逃げる,逃げる,Verb,19
やめろ,止める,Verb,19
鼻,鼻,Noun,19
いくら,幾ら,Adverb,19
王子,オウジ,Noun,19
得意,得意,Noun,19
キレイ,奇麗,な-Adjective,19
め,目,Noun,19
保健,保健,Noun,19
立っ,立つ,Verb,19
英語,英語,Noun,19
変え,変える,Verb,19
アルバイト,アルバイト-Arbeit,Noun,19
恐らく,恐らく,Adverb,19
父親,父親,Noun,19
そろっ,揃う,Verb,19
未来,未来,Noun,18
おる,居る,Verb,18
左,左,Noun,18
うまく,旨い,い-Adjective,18
怖,怖い,い-Adjective,18
有名,有名,な-Adjective,18
状態,状態,Noun,18
ゆー,言う,Verb,18
ぶり,振り,Suffix,18
店員,店員,Noun,18
重い,重い,い-Adjective,18
やすい,易い,Suffix,18
注意,注意,Noun,18
放り込ん,放り込む,Verb,18
どの,何の,Adnominal,18
焦っ,焦る,Verb,18
命,命,Noun,18
死,死,Noun,18
真面目,真面目,な-Adjective,18
待ち,待つ,Verb,18
ユキ,ユキ,Noun,18
予報,予報,Noun,18
重要,重要,な-Adjective,18
想像,想像,Noun,18
参加,参加,Noun,18
プレゼント,プレゼント-present,Noun,18
向い,向く,Verb,18
じゃっ,ちゃう,Auxiliary Verb,18
目的,目的,Noun,18
ファン,ファン-fan（熱狂者）,Noun,18
生きる,生きる,Verb,18
報告,報告,Noun,18
松永,マツナガ,Noun,18
大学,大学,Noun,18
吹奏,吹奏,Noun,18
なるほど,成る程,Adverb,17
挨拶,挨拶,Noun,17
メシ,飯,Noun,17
つまん,詰まる,Verb,17
聞こえる,聞こえる,Verb,17
邪魔,邪魔,Noun,17
夜中,夜中,Noun,17
あんま,余り,Adverb,17
ははは,ははは,Interjection,17
わかっ,分かる,Verb,17
少ない,少ない,い-Adjective,17
アホ,阿呆,Noun,17
大体,大体,Noun,17
ちょっ,一寸,Adverb,17
一方,一方,Noun,17
っつっ,つう,Auxiliary Verb,17
サービス,サービス-service,Noun,17
下さい,下さる,Verb,17
確かめ,確かめる,Verb,17
止め,止める,Verb,17
気配,気配,Noun,17
ァ,ぁ,Auxiliary Symbol,17
本物,本物,Noun,17
暴走,暴走,Noun,17
ほ,ほ,Adverb,17
驚い,驚く,Verb,17
悪かっ,悪い,い-Adjective,17
すっごい,凄い,い-Adjective,17
価値,価値,Noun,17
うふふ,うふふ,Interjection,17
何に,何,Pronoun,17
救う,救う,Verb,17
難しい,難しい,い-Adjective,17
首,首,Noun,17
たぶん,多分,Adverb,17
救っ,救う,Verb,17
おなか,御腹,Noun,17
予定,予定,Noun,17
はーい,はい,Interjection,17
正解,正解,Noun,17
いらっしゃい,いらっしゃる,Verb,17
辺り,辺り,Noun,17
帰ら,返る,Verb,17
けっこう,結構,Adverb,17
増え,増える,Verb,17
嘘,嘘,Noun,17
決まり,決まる,Verb,17
誕生,誕生,Noun,17
完全,完全,な-Adjective,17
せち,世知,Noun,17
とる,とる,Auxiliary Verb,17
試験,試験,Noun,17
期末,期末,Noun,17
えーと,えーと,Interjection,17
残っ,残る,Verb,17
読ん,読む,Verb,17
教科,教科,Noun,17
自信,自信,Noun,17
喫茶,喫茶,Noun,17
ずつ,ずつ,Particle,17
続き,続く,Verb,17
怖かっ,怖い,い-Adjective,17
おじ,伯父,Noun,17
木,木,Noun,17
近い,近い,い-Adjective,16
大きく,大きい,い-Adjective,16
学生,学生,Noun,16
世話,世話,Noun,16
今さら,今更,Adverb,16
違っ,違う,Verb,16
出会い,出会う,Verb,16
さっさと,さっさと,Adverb,16
教室,教室,Noun,16
流石,流石,Adverb,16
隣,隣り,Noun,16
立派,立派,な-Adjective,16
おかしく,可笑しい,い-Adjective,16
遅い,遅い,い-Adjective,16
仲良く,仲良く,Adverb,16
なぜ,何故,Adverb,16
久し,久しい,い-Adjective,16
聴取,聴取,Noun,16
こりゃ,此れ,Pronoun,16
暗い,暗い,い-Adjective,16
他人,他人,Noun,16
証明,証明,Noun,16
選択,選択,Noun,16
手がかり,手掛かり,Noun,16
ムリ,無理,Noun,16
集まっ,集まる,Verb,16
着,着る,Verb,16
おき,起きる,Verb,16
うーん,ううん,Interjection,16
いよいよ,愈,Adverb,16
以前,以前,Noun,16
うふ,うふふ,Interjection,16
降り,降る,Verb,16
喜ん,喜ぶ,Verb,16
遅く,遅い,い-Adjective,16
感,感,Noun,16
えーっと,えーと,Interjection,16
抜け,抜ける,Verb,16
カンジ,カンジ,Noun,16
嫌わ,嫌う,Verb,16
報道,報道,Noun,16
婆,婆,Noun,16
楽しかっ,楽しい,い-Adjective,16
挑戦,挑戦,Noun,16
作り,作る,Verb,16
優し,優しい,い-Adjective,16
６,,Noun,16
教師,教師,Noun,16
夏休み,夏休み,Noun,16
誘っ,誘う,Verb,16
残り,残り,Noun,16
ボール,ボール-ball,Noun,16
付き合う,付き合う,Verb,16
満足,満足,Noun,16
マネージャー,マネージャー-manager,Noun,16
怪盗,怪盗,Noun,16
死神,死神,Noun,16
変わる,変わる,Verb,15
深い,深い,い-Adjective,15
組,組,Noun,15
いま,今,Noun,15
いける,行く,Verb,15
戻り,戻る,Verb,15
はー,はあ,Interjection,15
自慢,自慢,Noun,15
温泉,温泉,Noun,15
たぁ,と,Particle,15
気味,気味,Noun,15
おり,居る,Verb,15
うまい,旨い,い-Adjective,15
署,署,Suffix,15
でしょー,です,Auxiliary Verb,15
０,,Noun,15
不審,不審,Noun,15
どん,何の,Adnominal,15
取れ,取れる,Verb,15
際,際,Noun,15
事実,事実,Noun,15
殺す,殺す,Verb,15
しょ,仕様,Noun,15
納得,納得,Noun,15
調子,調子,Noun,15
えへへ,えへ,Interjection,15
進ん,進む,Verb,15
戻る,戻る,Verb,15
たった,唯,Adverb,15
使っ,使う,Verb,15
むしろ,寧ろ,Adverb,15
つける,付ける,Verb,15
改めて,改めて,Adverb,15
集合,集合,Noun,15
誤解,誤解,Noun,15
戦い,戦う,Verb,15
終わる,終わる,Verb,15
モノ,物,Noun,15
ナン,ナン-外国,Noun,15
嬉しかっ,嬉しい,い-Adjective,15
おはよう,御早う,Interjection,15
微妙,微妙,な-Adjective,15
頑張ろう,頑張る,Verb,15
付き合い,付き合い,Noun,15
受け入れ,受け入れる,Verb,15
テント,テント-tent,Noun,15
指,指,Noun,15
カレー,カレー-curry,Noun,15
使う,使う,Verb,15
具合,具合,Noun,15
減っ,減る,Verb,15
うう,うう,Interjection,15
芸能,芸能,Noun,15
怒ら,怒る,Verb,15
罪,罪,Suffix,15
否定,否定,Noun,15
掛け,掛ける,Verb,15
ひどい,酷い,い-Adjective,15
集,集,Suffix,15
くだら,下る,Verb,15
箱,箱,Noun,15
祖父,祖父,Noun,15
望ん,望む,Verb,15
八高,八高,Noun,15
怒っ,怒る,Verb,15
パーティ,パーティー-party,Noun,15
イザナミ,イザナミ,Noun,15
努力,努力,Noun,15
素直,素直,な-Adjective,15
賽銭,賽銭,Noun,15
形,形,Noun,14
わるい,悪い,い-Adjective,14
っと,と,Particle,14
かなり,可成,Adverb,14
すい,済む,Verb,14
手伝っ,手伝う,Verb,14
どんどん,どんどん,Adverb,14
酒屋,酒屋,Noun,14
ムカつく,むかつく,Verb,14
割と,割と,Adverb,14
だめ,駄目,Noun,14
大した,大した,Adnominal,14
小さい,小さい,い-Adjective,14
来れ,来る,Verb,14
騒が,騒ぐ,Verb,14
かえり,帰り,Noun,14
休ん,休む,Verb,14
こん,此れ,Pronoun,14
ホラ,ほら,Interjection,14
何者,何者,Noun,14
させ,させる,Auxiliary Verb,14
近所,近所,Noun,14
みっ,ミッ,Noun,14
携帯,携帯,Noun,14
どころ,どころ,Particle,14
もらおう,貰う,Verb,14
辛,辛い,い-Adjective,14
助ける,助ける,Verb,14
ケンカ,喧嘩,Noun,14
希望,希望,Noun,14
宜しく,宜しく,Adverb,14
自体,自体,Noun,14
ぶ,ブ,Code,14
逮捕,逮捕,Noun,14
スッキリ,すっきり,Adverb,14
にゃ,に,Particle,14
近づい,近付く,Verb,14
付け,付ける,Verb,14
許し,許す,Verb,14
引い,引く-他動詞,Verb,14
許さ,許す,Verb,14
張り切っ,張り切る,Verb,14
どうぞ,どうぞ,Adverb,14
ひっ,ひい,Interjection,14
祭り,祭り,Noun,14
座っ,座る,Verb,14
考え込ん,考え込む,Verb,14
文,文,Noun,14
コンテスト,コンテスト-contest,Noun,14
後悔,後悔,Noun,14
妹,妹,Noun,14
脅迫,脅迫,Noun,14
家庭,家庭,Noun,14
．,．,Noun,14
ぼく,僕,Pronoun,14
愛し,愛する,Verb,14
絵馬,絵馬,Noun,14
過ごそう,過ごす,Verb,14
持ち,持つ,Verb,13
マーガレット,マーガレット-Marguerite,Noun,13
写真,写真,Noun,13
ついで,序で,Noun,13
ハイ,はい,Interjection,13
ビックリ,びっくり,Noun,13
相,相,Prefix,13
体育,体育,Noun,13
緊張,緊張,Noun,13
ごと,毎,Suffix,13
取材,取材,Noun,13
求め,求める,Verb,13
鮫川,サメガワ,Noun,13
くそ,糞,Noun,13
席,席,Noun,13
正しい,正しい,い-Adjective,13
事故,事故,Noun,13
貸し,貸す,Verb,13
去年,去年,Noun,13
言える,言う,Verb,13
礼,礼,Noun,13
ちっ,つう,Auxiliary Verb,13
半年,半年,Noun,13
変わり,変わり,Noun,13
音,音,Noun,13
VOICE,,Noun,13
個,個,Suffix,13
うお,ウオ,Noun,13
冷静,冷静,Noun,13
かん,彼,Pronoun,13
実家,実家,Noun,13
ラーメン,ラーメン-Rahmen,Noun,13
だら,た,Auxiliary Verb,13
悲しい,悲しい,い-Adjective,13
済ん,済む,Verb,13
加減,加減,Noun,13
やがれ,やがる,Auxiliary Verb,13
無さ,無い,い-Adjective,13
ようやく,漸く,Adverb,13
７,,Noun,13
続く,続く,Verb,13
ゆく,行く,Verb,13
許せ,許す,Verb,13
犯,犯,Suffix,13
メール,メール-mail,Noun,13
詳しい,詳しい,い-Adjective,13
付い,付く,Verb,13
ちっと,一寸,Adverb,13
コーヒー,コーヒー-coffee,Noun,13
台詞,台詞,Noun,13
初め,初め,Noun,13
たまたま,偶々,Adverb,13
手口,手口,Noun,13
さらわ,攫う,Verb,13
共通,共通,Noun,13
以降,以降,Noun,13
悔しい,悔しい,い-Adjective,13
見れ,見る,Verb,13
線,線,Noun,13
審査,審査,Noun,13
枚,枚,Suffix,13
好意,好意,Noun,13
偉,偉い,い-Adjective,13
ふう,ふう,Interjection,13
こー,こう,Adverb,13
食う,食う,Verb,13
四,四,Noun,13
ぜー,ぜ,Particle,13
体調,体調,Noun,13
セリフ,台詞,Noun,13
世の中,世の中,Noun,13
頑張る,頑張る,Verb,13
始まっ,始まる,Verb,13
ガッカリ,がっかり,Adverb,13
向け,向ける,Verb,13
けどぉ,けれど,Particle,13
思い出,思い出,Noun,13
真剣,真剣,Noun,13
修学,修学,Noun,13
寒い,寒い,い-Adjective,13
両親,両親,Noun,13
続ける,続ける,Verb,13
国,国,Noun,13
部分,部分,Noun,13
コタツ,火燵,Noun,13
開い,開く,Verb,13
下手,下手,Noun,13
小沢,オザワ,Noun,13
見送り,見送る,Verb,13
血,血,Noun,13
文明,文明,Noun,13
プリント,プリント-print,Noun,13
宿題,宿題,Noun,13
唇,唇,Noun,13
なみ,並み,Suffix,13
海老原,エビハラ,Noun,13
部室,部室,Noun,13
再び,再び,Adverb,12
客人,客人,Noun,12
詳しく,詳しい,い-Adjective,12
限り,限り,Noun,12
きり,きり,Particle,12
柊,ヒイラギ,Noun,12
みすず,ミスズ,Noun,12
触れ,触れる,Verb,12
八十神,ヤソガミ,Noun,12
生活,生活,Noun,12
落ち,落ちる,Verb,12
間違っ,間違う,Verb,12
降っ,降る,Verb,12
だー,だ,Auxiliary Verb,12
難易,難易,Noun,12
要ら,要る,Verb,12
寄っ,寄る,Verb,12
異常,異常,Noun,12
いやー,いや,Interjection,12
ケガ,怪我,Noun,12
ビフテキ,ビフテキ-bifteck,Noun,12
修行,修行,Noun,12
まじ,まじ,な-Adjective,12
信じる,信ずる,Verb,12
面白,面白い,い-Adjective,12
試し,試す,Verb,12
フード,フード-food,Noun,12
コート,コート-coat,Noun,12
更に,更に,Adverb,12
知る,知る,Verb,12
ともかく,兎も角,Adverb,12
映画,映画,Noun,12
たっ,経つ,Verb,12
みろ,見る,Verb,12
出さ,出す,Verb,12
仕業,仕業,Noun,12
セット,セット-set,Noun,12
ナニ,何,Pronoun,12
見つから,見付かる,Verb,12
働い,働く,Verb,12
しー,し,Particle,12
頼ま,頼む,Verb,12
わかん,分かる,Verb,12
出せ,出す,Verb,12
寝る,寝る,Verb,12
直接,直接,Noun,12
体験,体験,Noun,12
掴め,掴む,Verb,12
非常,非常,な-Adjective,12
アリ,有り,Noun,12
受け取っ,受け取る,Verb,12
話題,話題,Noun,12
てりゃ,てる,Auxiliary Verb,12
表情,表情,Noun,12
復帰,復帰,Noun,12
回っ,回る,Verb,12
ヤ,嫌,な-Adjective,12
程,ほど,Particle,12
玄関,玄関,Noun,12
食べる,食べる,Verb,12
ヘン,変,Noun,12
中学,中学,Noun,12
まっ,待つ,Verb,12
素敵,素敵,な-Adjective,12
みてえ,みたい,な-Adjective,12
趣味,趣味,Noun,12
林間,林間,Noun,12
悩ん,悩む,Verb,12
腹,腹,Noun,12
小麦,小麦,Noun,12
張っ,張る,Verb,12
甘い,甘い,い-Adjective,12
クセ,癖,Noun,12
菓子,菓子,Noun,12
休業,休業,Noun,12
開け,開ける,Verb,12
混乱,混乱,Noun,12
ねん,ねん,Particle,12
ィ,ぃ,Auxiliary Symbol,12
駄目,駄目,Noun,12
日本,日本,Noun,12
たっぷり,たっぷり,Adverb,12
屋上,屋上,Noun,12
意気,意気,Noun,12
カワイイ,可愛い,い-Adjective,12
指導,指導,Noun,12
寝かせ,寝かせる,Verb,12
手配,手配,Noun,12
呼ぶ,呼ぶ,Verb,12
材料,材料,Noun,12
ちゃおう,ちゃう,Auxiliary Verb,12
ぁん,あん,Interjection,12
８,,Noun,12
自由,自由,Noun,12
遠い,遠い,い-Adjective,12
入り,入る,Verb,12
残し,残す,Verb,12
駅,駅,Noun,12
やろ,や,Auxiliary Verb,12
医者,医者,Noun,12
書,書,Suffix,12
イジメ,苛め,Noun,12
資料,資料,Noun,12
搬送,搬送,Noun,12
万,万,Noun,12
浮かべ,浮かべる,Verb,12
ナース,ナース-nurse,Noun,12
受験,受験,Noun,12
沖,沖,Noun,12
奈,奈,Noun,12
字,字,Noun,12
語,語,Noun,12
わらわ,童,Noun,12
漢字,漢字,Noun,12
ウサギ,兎,Noun,12
ランク,ランク-rank,Noun,12
学童,学童,Noun,12
リンゴ,林檎,Noun,12
定め,定め,Noun,11
致し,致す,Verb,11
役目,役目,Noun,11
旅,旅,Noun,11
弟,弟,Noun,11
しっかし,然し,Conjunction,11
越し,越す,Verb,11
歓迎,歓迎,Noun,11
ビビっ,びびる,Verb,11
酒,酒,Noun,11
変化,変化,Noun,11
担当,担当,Noun,11
イタズラ,悪戯,Noun,11
さえ,さえ,Particle,11
ェ,ぇ,Auxiliary Symbol,11
停学,停学,Noun,11
申し訳,申し訳,Noun,11
都合,都合,Noun,11
校内,校内,Noun,11
しよっ,為る,Verb,11
不倫,不倫,Noun,11
安い,安い,い-Adjective,11
今朝,今朝,Noun,11
親父,親父,Noun,11
ウザい,うざい,い-Adjective,11
合わせ,合わせる,Verb,11
扱い,扱い,Noun,11
息子,息子,Noun,11
いっつ,何時,Pronoun,11
ウワサ,噂,Noun,11
腕,腕,Noun,11
雰囲気,雰囲気,Noun,11
へん,辺,Noun,11
惣菜,総菜,Noun,11
長く,長い,い-Adjective,11
